0.000                                                                     
0.000                                                                     
0.003                                                                     
0.003                                                                     
0.047                                                                     
0.017                                                                     
0.090                                                                     
0.003                                                                     
0.000                                                                     
0.003                                                                     
0.003                                                                     
0.000                                                                     
0.010                                                                     
0.000                                                                     
0.000                                                                     
0.057                                                                     
0.000                                                                     
0.000                                                                     
0.003                                                                     
0.003                                                                     
0.000                                                                     
0.003                                                                     
0.000                                                                     
0.000                                                                     
0.003                                                                     
0.003                                                                     
0.000                                                                     
0.000                                                                     
0.003                                                                     
0.000                                                                     
0.000                                                                     
0.000                                                                     
0.010                                                                     
0.020                                                                     
0.583                                                                     
1.897                                                                     
0.007                                                                     
0.003                                                                     
0.003                                                                     
0.000                                                                     
0.000                                                                     
0.003                                                                     
0.017                                                                     
0.000                                                                     
0.003                                                                     
0.000                                                                     
0.003                                                                     
0.007                                                                     
0.007                                                                     
0.003                                                                     
0.000                                                                     
0.020                                                                     
0.003                                                                     
0.193                                                                     
0.003                                                                     
0.000                                                                     
0.003                                                                     
0.003                                                                     
0.170                                                                     
0.077                                                                     
0.017                                                                     
0.033                                                                     
0.003                                                                     
0.010                                                                     
0.317                                                                     
0.040                                                                     
0.000                                                                     
0.010                                                                     
0.133                                                                     
0.090                                                                     
0.003                                                                     
0.033                                                                     
0.027                                                                     
0.137                                                                     
0.067                                                                     
0.123                                                                     
0.210                                                                     
1.247                                                                     
0.003                                                                     
0.073                                                                     
0.003                                                                     
0.000                                                                     
0.527                                                                     
0.143                                                                     
0.273                                                                     
0.053                                                                     
0.447                                                                     
0.173                                                                     
0.327                                                                     
0.193                                                                     
0.013                                                                     
0.043                                                                     
0.013                                                                     
0.267                                                                     
0.027                                                                     
0.763                                                                     
7.337                                                                     
10.647                                                                    
0.087                                                                     
0.110                                                                     
0.417                                                                     
0.020                                                                     
0.023                                                                     
111.197                                                                    
0.987                                                                     
0.287                                                                     
3.273                                                                     
6.423                                                                     
0.040                                                                     
37.863                                                                    
20.540 
3.540 
4.487 
1.817 
0.153 
19.707 
1.000 
0.020 
0.217 
0.727 
16.190 
56.893 
0.130 
0.333 
10.957 
0.070 
0.067 
0.163 
0.407 
0.173 
0.070 
2.337 
5.120 
0.183 
0.130 
1.957 
8.870 
2944.490 
1.800 
0.833 
0.127 
8.483 
0.107 
0.207 
0.030 
16.893 
1.210 
0.450 
0.007 
0.007 
